input_dim,output_dim,hidden_dims,lambda_1,lambda_2,alpha_1,alpha_2,lr,train_loss_mean,train_roc_auc_mean,test_loss_mean,test_roc_auc_mean,n_features_mean,true_y_mean,train_loss_std,train_roc_auc_std,test_loss_std,test_roc_auc_std,n_features_std,true_y_std
1524,1,[100, 100, 100],0.1,1.0,0.0001,0.0,0.001,0.17307537272572518,0.9903697805390635,0.9761110305786133,0.7998014384282676,1117.1,0.7149318018664753,0.10943663631836283,0.016509226750476003,0.23151702098627305,0.04803868154252945,39.139366371978994,0.0038170503092536034
1524,1,[50, 50, 50],0.03,1.0,0.0001,0.0,0.001,0.13337722942233085,0.9939250680189214,0.732085007429123,0.854741776285182,1158.8,0.714933520722324,0.037113901508371766,0.005022838379867854,0.20490151740101456,0.053600809319196446,29.589863129119067,0.004931270652499583
1524,1,[100, 100, 100],0.01,1.0,0.0001,0.0,0.0001,0.19300458580255508,0.9771194069538607,0.49107036292552947,0.839142547553274,81.5,0.7149333185039888,0.02950998468378869,0.007991999711988839,0.07917122665142615,0.033944373925038414,16.536323654307203,0.0035354770854996403
1524,1,[300],0.06,1.0,0.0001,0.0,0.0001,0.3182155221700668,0.9541655882633584,0.46798444986343385,0.8459620656804085,38.0,0.7149313974298049,0.013772202741479415,0.007329838189497342,0.05891562609979187,0.03318069504952002,1.3416407864998738,0.004318485495972853
1524,1,[100],0.003,1.0,0.0001,0.0,0.001,0.1570729821920395,0.9873950836692135,0.46539890468120576,0.8800627063911325,1196.9,0.7149329140673185,0.02671910763674391,0.005290523399639313,0.08569609431917648,0.03009195640300625,20.670994170576318,0.005184414473708033
1524,1,[50],0.1,1.0,0.0001,0.0,0.001,0.289608296751976,0.9632703874039652,0.505914843082428,0.8512222635175781,1115.9,0.7149308918839672,0.028342506416868352,0.012849207531419356,0.07021626978634649,0.03282685105276526,16.567739737212197,0.00694505595451529
1524,1,[300],0.06,1.0,0.0001,0.0,0.001,0.1787233605980873,0.9925073541317208,0.5617672085762024,0.8403716883167341,1128.6,0.7149325096306481,0.024567148692279113,0.0042975812431580215,0.10626429456705816,0.04548029297717374,10.584894897919394,0.0037905091465687303
1524,1,[1000],0.01,1.0,0.0001,0.0,0.001,0.07703616619110107,0.999262779134684,0.542412668466568,0.8716566994901337,1149.9,0.7149323074123132,0.014288799100866497,0.0005227476559878933,0.0801095087368979,0.0351849405393009,24.419049940568943,0.0037532583522541766
1524,1,[50],0.03,1.0,0.0001,0.0,0.001,0.2815825939178467,0.9569181875672795,0.47978962659835817,0.8472424924967793,1152.0,0.7149312963206375,0.03753642503883337,0.015652409247340883,0.09862008961176709,0.061304322859320026,20.159365069366643,0.00432510764347431
1524,1,[1000, 1000],0.01,1.0,0.0001,0.0,0.0001,0.024425597861409187,1.0,0.8086889743804931,0.8398553840944555,74.7,0.7149319029756428,0.00103203290719515,0.0,0.153981421888519,0.042825996808677845,14.262187770464951,0.006405584509952536
1524,1,[100, 100],0.2,1.0,0.0001,0.0,0.001,0.23923437669873238,0.9855212705133468,0.8102016746997833,0.8440363467373233,1121.3,0.7149325096306482,0.11650302559990275,0.023267404193612742,0.14485701685003435,0.03707151138944135,30.95496729121192,0.00522748631698411
1524,1,[300, 300],0.0,1.0,0.0001,0.0,0.0001,0.0369677284732461,0.9996485671477127,0.48358846753835677,0.8973141506261161,1389.5,0.7149322063031454,0.012696737583264069,0.0003912196818803392,0.14065433079744305,0.03383189632073878,2.9068883707497264,0.005615926750443944
1524,1,[50, 50, 50],0.1,1.0,0.0001,0.0,0.001,0.14858526289463042,0.9955989958981917,0.9196042716503143,0.8140050207958845,1137.3,0.7149323074123131,0.05175916691941427,0.006339641225963266,0.2516006231236396,0.05711073171641631,25.35764184619698,0.0020435283515667434
1524,1,[1000],0.1,1.0,0.0001,0.0,0.0001,0.254298135638237,0.9846785869932448,0.4928898274898529,0.855675811583515,34.7,0.7149314985389725,0.010423682182565432,0.003257655286755333,0.061999620226730015,0.040046232369929914,1.9519221295943134,0.0053202126748410445
1524,1,[50, 50],0.03,1.0,0.0001,0.0,0.0001,0.3786499798297882,0.9047485726578864,0.4567879647016525,0.8453010556044516,50.4,0.7149313974298049,0.036046545486750035,0.022115083834265824,0.05488875524973185,0.03314119215079839,9.275774900244183,0.005151630107140417
1524,1,[1000],0.006,1.0,0.0001,0.0,0.0001,0.09378754496574401,0.9995107067793156,0.4392765998840332,0.8785287868778642,95.1,0.7149318018664752,0.0033950084904461903,0.00013662524809558295,0.0712653437765456,0.03230264958289505,5.08822169328342,0.0032144739391329587
1524,1,[50, 50],0.006,1.0,0.0001,0.0,0.0001,0.33191188871860505,0.9239112474553508,0.440809765458107,0.8549409555636055,90.3,0.7149309929931347,0.04156061479050795,0.025696587818814173,0.05317920621860673,0.02382874983671869,28.722987309818592,0.0037976502875389233
1524,1,[100],0.006,1.0,0.0001,0.0,0.001,0.17525948733091354,0.9851799826666975,0.46761596500873565,0.8708299039537364,1178.6,0.7149322063031456,0.026343489482887915,0.005801926170284053,0.10005593444407805,0.038629447940127244,16.871277367170514,0.005947644923617978
1524,1,[50, 50],0.001,1.0,0.0001,0.0,0.0001,0.2794812932610512,0.9481735650853841,0.41247491985559465,0.8663472597325803,213.1,0.7149326107398158,0.04689717147973788,0.021483647752532906,0.08022177935799467,0.05096226752276852,23.231228981696166,0.0026526495960856535
1524,1,[50, 50, 50],0.2,1.0,0.0001,0.0,0.0001,0.42360923886299134,0.8713036048833548,0.473130539059639,0.8302536573434214,27.2,0.7149312963206375,0.01257456893359627,0.01062885495561928,0.03730938048017821,0.02440714690101457,4.044749683231337,0.004463304467798775
1524,1,[300],0.001,1.0,0.0001,0.0,0.001,0.06401276178658008,0.9985716641043851,0.5217357248067855,0.8849279312148418,1158.1,0.7149333185039887,0.014504813650818824,0.001001944389644798,0.09366542896492572,0.022550452008025662,44.11451008455155,0.003359446520546785
1524,1,[1000],0.1,1.0,0.0001,0.0,0.001,0.12729032784700395,0.9991906526127126,0.6718788832426071,0.8398497067738923,1097.6,0.7149329140673185,0.02326977909022507,0.0010716576480746475,0.19762892673338908,0.06320116406024381,24.45485636841893,0.004627349010056523
1524,1,[50, 50, 50],0.01,1.0,0.0001,0.0,0.0001,0.3301562011241913,0.9227166163570247,0.44191147685050963,0.8455211170405269,74.8,0.7149322063031455,0.043700604240365815,0.022952668728568607,0.024402260730281518,0.026783855365912535,21.03711006768753,0.004608062113337622
1524,1,[100, 100, 100],0.2,1.0,0.0001,0.0,0.001,0.18651083782315253,0.995586135375713,1.066490012407303,0.8187856862505063,1126.1,0.7149328129581509,0.0641888566308625,0.0054576929540419514,0.20052249163509503,0.0545446384466849,39.86590021559779,0.003218377609097393
1524,1,[100, 100],0.03,1.0,0.0001,0.0,0.001,0.18470578864216805,0.9843698606766915,0.7734106600284576,0.8151350875069644,1163.2,0.7149321051939779,0.04205638081179055,0.009095234519648372,0.25291129266478796,0.07613749566432833,15.759441614473527,0.0028163165059529
1524,1,[1000, 1000],0.0,1.0,0.0001,0.0,0.0001,0.003259920491836965,1.0,0.6773128569126129,0.886784492872555,1372.6,0.7149326107398158,0.0007937512133964182,0.0,0.16501718178153596,0.03021094940700255,5.388877434122992,0.006293210241430385
1524,1,[300, 300],0.003,1.0,0.0001,0.0,0.0001,0.06453204602003097,0.9993775172779007,0.4985198438167572,0.8735420277673243,148.4,0.7149307907747995,0.010671910810809647,0.0004108038815648134,0.07057759041132967,0.028382297101465594,17.0598944897089,0.005596404152456277
1524,1,[100, 100, 100],0.003,1.0,0.0001,0.0,0.001,0.17666609957814217,0.9793095538599124,0.705714863538742,0.8357882251401326,1228.4,0.7149324085214805,0.05590785570810479,0.014313243479933778,0.17970666119680354,0.04981870839994555,44.65467500721509,0.0029601817586232477
1524,1,[100],0.003,1.0,0.0001,0.0,0.0001,0.2811408996582031,0.9586309809318108,0.4053352832794189,0.8737133774993184,154.6,0.7149320040848105,0.022186469942974362,0.009016842508584911,0.07095675691450887,0.04739159741573083,16.384138671288156,0.004726830892051183
1524,1,[100],0.01,1.0,0.0001,0.0,0.001,0.19658182114362716,0.9804072059787103,0.45530364811420443,0.8786727693407027,1172.0,0.7149305885564645,0.036067741283064274,0.009765831148628125,0.1019673608685016,0.04252262674771399,11.64474130240771,0.0038283665716169267
1524,1,[1000],0.06,1.0,0.0001,0.0,0.0001,0.20404219031333923,0.9934564834233732,0.47568020820617674,0.861501160741088,39.8,0.7149311952114699,0.010661306420399934,0.0024672954460443056,0.07467644933376219,0.03500630278526652,2.2715633383201093,0.004164319402011837
1524,1,[100, 100],0.006,1.0,0.0001,0.0,0.001,0.17758399918675422,0.9803727768815472,0.6064215898513794,0.8454612844152717,1212.6,0.7149325096306482,0.038306772083452234,0.010108894987291154,0.17093926737894252,0.04825958474149885,24.27014627067583,0.004843327964485037
1524,1,[300, 300],0.03,1.0,0.0001,0.0,0.001,0.16733021587133406,0.9884255360763501,0.7091042429208756,0.8368674475062201,1157.9,0.7149314985389725,0.038768157000258936,0.007717888966589256,0.14945259060494578,0.043102232881698496,20.978322144537678,0.004800261464311321
1524,1,[50],0.006,1.0,0.0001,0.0,0.0001,0.35454622805118563,0.9283477884965583,0.4357316255569458,0.8603007713195943,104.0,0.7149306896656319,0.028758201356351487,0.017319294465135214,0.03344115106082716,0.02485606210216323,14.553350129781116,0.004826842426048068
1524,1,[300, 300],0.01,1.0,0.0001,0.0,0.001,0.1688971571624279,0.9841319687678887,0.7066391587257386,0.8435230177876687,1202.2,0.7149325096306482,0.06060059083858511,0.014306582648234615,0.16995258694794252,0.05018709117542076,20.053927296168197,0.0044547885496271375
1524,1,[50],0.001,1.0,0.0001,0.0,0.0001,0.307698193192482,0.9468653459147266,0.41302407085895537,0.86571329613954,261.6,0.714932105193978,0.01824869350193722,0.008728444037486646,0.05759367017244894,0.03854438415570843,21.564786110694442,0.002851100433273451
1524,1,[1000, 1000],0.1,1.0,0.0001,0.0,0.001,0.18727186247706412,0.9958453721656928,0.989238154888153,0.8362269214333283,1133.3,0.7149323074123132,0.07771589022835448,0.003482119378187727,0.23115642615793439,0.03863935796021642,30.548486050866742,0.004999250974386699
1524,1,[300, 300],0.0,1.0,0.0001,0.0,0.001,0.07769318781793118,0.9920289398098975,0.7385763615369797,0.8869360897159225,1378.9,0.7149314985389725,0.09178964121315729,0.019509492573934393,0.20172914549044918,0.029330527060903385,9.7205966895042,0.0045158757101375685
1524,1,[300, 300],0.006,1.0,0.0001,0.0,0.001,0.13259172141551973,0.9918663369944726,0.6922787815332413,0.8619715460510171,1207.8,0.7149314985389724,0.029147152414699815,0.004307018126280167,0.1633713348891315,0.04473425383332872,43.10406013358834,0.004167809222605441
1524,1,[1000],0.0,1.0,0.0001,0.0,0.001,0.014627963118255139,0.9999796676810927,0.5940100312232971,0.8971817430892427,1359.5,0.7149328129581509,0.0031971770268347053,1.1215769252421568e-05,0.16008380350990242,0.030705927290725396,12.893796958227627,0.0030566319454386295
1524,1,[1000, 1000],0.001,1.0,0.0001,0.0,0.0001,0.010994261223822832,1.0,0.6884335339069366,0.8802334845633984,233.0,0.7149332173948212,0.0009705870539777172,0.0,0.14009629164866708,0.035318842647520665,19.939909728983228,0.004759700208666896
1524,1,[1000, 1000],0.003,1.0,0.0001,0.0,0.0001,0.01492694690823555,1.0,0.6816889554262161,0.8730901018003697,141.1,0.7149317007573077,0.0010733372995201747,0.0,0.13945580475844335,0.0355606421750964,14.152384958020328,0.004550280460831806
1524,1,[100],0.001,1.0,0.0001,0.0,0.0001,0.2549657717347145,0.9673117869923127,0.3922037035226822,0.8784714164753961,257.7,0.714933520722324,0.021463226251701613,0.00703926612943663,0.07450905191023362,0.05032405217222204,14.269197594819408,0.005132451135932464
1524,1,[100, 100],0.0,1.0,0.0001,0.0,0.001,0.0834642168134451,0.9946520126685693,0.6650598347187042,0.8664399536605696,1377.2,0.7149326107398158,0.028074575148184976,0.003335665489179984,0.14155729751515236,0.04005631911209197,7.277362159464101,0.0039659155263125035
1524,1,[100, 100, 100],0.1,1.0,0.0001,0.0,0.0001,0.2874570071697235,0.953574513775908,0.4825719356536865,0.8565425198576619,40.2,0.7149307907747996,0.021070959205564614,0.012046550724790347,0.0737969155025817,0.031172808076590033,3.3105890714493698,0.0057936435818182214
1524,1,[1000],0.2,1.0,0.0001,0.0,0.0001,0.3163408190011978,0.9660500498821005,0.5011101424694061,0.8485814764411325,28.4,0.7149327118489833,0.014568964104255726,0.007326442361197746,0.0563158749965872,0.03523107638257551,2.973213749463701,0.0050365819789379715
1524,1,[300, 300],0.03,1.0,0.0001,0.0,0.0001,0.11767595782876014,0.9980515487613888,0.520382559299469,0.8652178824982839,57.9,0.7149326107398156,0.01261265435936456,0.0012869027762231395,0.08709653322099895,0.023744422225882446,7.582216034906945,0.004066515260559293
1524,1,[100, 100, 100],0.06,1.0,0.0001,0.0,0.001,0.13757244497537613,0.9947357571027127,0.8901281177997589,0.8260376506988465,1123.3,0.7149330151764859,0.06278974018812669,0.0069408727396150114,0.08868951782699928,0.03802267788357023,29.84979061903115,0.004210342152751438
1524,1,[50],0.1,1.0,0.0001,0.0,0.0001,0.45317197442054746,0.8701099964019935,0.49188620448112486,0.8247231976273609,29.2,0.7149323074123132,0.018530416158375213,0.01034149890881953,0.05284850889160897,0.038024621571285284,1.7204650534085253,0.0040882210361496175
1524,1,[300, 300],0.06,1.0,0.0001,0.0,0.0001,0.16371379941701888,0.9949640803306437,0.5714433014392852,0.8462774439078753,46.1,0.7149329140673184,0.023881054167170436,0.0029013968953508626,0.10908338095044166,0.02185176481658927,7.7,0.005106127013063625
1524,1,[100, 100, 100],0.03,1.0,0.0001,0.0,0.001,0.20462295934557914,0.9817012579220187,0.7940389454364777,0.8326191430706155,1181.8,0.7149322063031455,0.08400383567332892,0.014310932472341885,0.18807319873745446,0.05721465222923171,23.318662054243163,0.002768952418081019
1524,1,[1000, 1000],0.006,1.0,0.0001,0.0,0.0001,0.01945601813495159,1.0,0.6817260652780532,0.8684066716832455,95.8,0.7149328129581509,0.001708361191864035,0.0,0.1453415214649207,0.037538610689664555,19.923855048659632,0.004566862477873551
1524,1,[1000],0.0,1.0,0.0001,0.0,0.0001,0.039770029671490195,0.9999328237011287,0.4186462640762329,0.8951385036967748,1387.9,0.7149313974298049,0.007038800249363743,6.767498442425707e-05,0.0697443328328271,0.026862233528434545,2.7367864366808017,0.005900733725458399
1524,1,[100, 100, 100],0.001,1.0,0.0001,0.0,0.0001,0.14804139658808707,0.9855433655005305,0.42121670246124265,0.8829953818261831,274.9,0.7149318018664752,0.03556059211848527,0.010425417644047185,0.06481481999374947,0.028597593770538093,40.589284300169666,0.003818168828952212
1524,1,[50],0.2,1.0,0.0001,0.0,0.0001,0.46940286457538605,0.8515526089178123,0.4997951745986938,0.8112932844601464,23.3,0.7149323074123131,0.0168228498498915,0.018637445355868917,0.03531491269642776,0.04061798282862248,2.6476404589747453,0.003805473028423758
1524,1,[300],0.03,1.0,0.0001,0.0,0.0001,0.26767997443675995,0.9715798425018445,0.4377208471298218,0.8647397549469371,47.8,0.7149319029756429,0.01385009704655938,0.004960128203971993,0.05449759956519048,0.038535281180938116,3.1874754901018454,0.0028013131763711804
1524,1,[100],0.1,1.0,0.0001,0.0,0.0001,0.42262870371341704,0.8909568646655911,0.48231798112392427,0.8280326208082265,30.0,0.7149326107398158,0.01593750715288311,0.011668959962671976,0.05708707440849961,0.059002434830184525,2.932575659723036,0.003756642803996182
1524,1,[50, 50],0.2,1.0,0.0001,0.0,0.001,0.2276974782347679,0.9903220461258684,0.7144478678703308,0.8336394049408975,1122.6,0.7149334196131563,0.030027322792771524,0.005639294546786919,0.10683105015689483,0.039589900595197354,11.943198901466893,0.004640896279219429
1524,1,[50, 50, 50],0.01,1.0,0.0001,0.0,0.001,0.1820133849978447,0.9792516937610565,0.6978590011596679,0.8314195909332287,1188.7,0.7149327118489834,0.04706603513279704,0.011571417776141736,0.2332107518045272,0.06055680840469216,41.291766733817525,0.0036121872810663098
1524,1,[50, 50],0.2,1.0,0.0001,0.0,0.0001,0.45589027404785154,0.846230713425413,0.4828564554452896,0.8217035010561846,22.1,0.7149324085214807,0.017022142417612893,0.01767712406521586,0.03995081327537007,0.03483654089463479,3.5057096285916214,0.004573058339025324
1524,1,[1000, 1000],0.03,1.0,0.0001,0.0,0.0001,0.04370839707553387,1.0,0.7425114035606384,0.8522304733677922,53.3,0.7149328129581509,0.003710416323627634,0.0,0.16603135843333894,0.040275388260326755,5.866003750424985,0.004269855182268123
1524,1,[100, 100, 100],0.003,1.0,0.0001,0.0,0.0001,0.15196808874607087,0.9851052773884094,0.457251638174057,0.8751380289713137,154.0,0.7149319029756429,0.030793312718847856,0.0068325246041902425,0.11694756489922778,0.0450998209251542,22.46775467197379,0.004535666818047833
1524,1,[100, 100, 100],0.006,1.0,0.0001,0.0,0.0001,0.1804615691304207,0.9799402096156646,0.4450847864151001,0.8698080791260718,109.8,0.7149326107398158,0.01553095766351471,0.003986218548868694,0.07430717642434712,0.033125212397814345,27.42918154083348,0.004535678005402738
1524,1,[300],0.2,1.0,0.0001,0.0,0.001,0.1946791246533394,0.9969468958680018,0.6082419037818909,0.8483799546094921,1097.2,0.7149330151764861,0.019875858630768732,0.0015892817365441474,0.13155107800758722,0.03562650077274267,13.43726162579266,0.004281993272528777
1524,1,[1000, 1000],0.0,1.0,0.0001,0.0,0.001,0.04643991021439433,0.9990217553964895,0.9437498927116394,0.8703533182377836,1365.0,0.7149310941023023,0.05220796948638543,0.0012012245343708213,0.31404006347744223,0.03994862602265907,23.59237164847994,0.004022866042786687
1524,1,[1000, 1000],0.001,1.0,0.0001,0.0,0.001,0.05299226026982069,0.9986070213338134,0.9290383398532868,0.8616852890843955,1077.6,0.7149312963206373,0.03297538273127798,0.002016842469856808,0.2481556585046724,0.041029376659310085,140.79360780944566,0.003983896493351039
1524,1,[50, 50, 50],0.0,1.0,0.0001,0.0,0.0001,0.20544071346521378,0.9690096252383344,0.3827559143304825,0.893000206425002,1391.7,0.7149311952114699,0.031295090197077144,0.010110675440817512,0.040267300606325905,0.018379061699456585,3.5791060336346563,0.005913212098965075
1524,1,[100, 100, 100],0.001,1.0,0.0001,0.0,0.001,0.17428939864039422,0.9791326572415601,0.6135589480400085,0.8604184615378511,1257.0,0.7149309929931348,0.03555279300228753,0.008088745294769776,0.09496207850312262,0.02854972796179893,50.430149712250504,0.005532868717678297
1524,1,[1000],0.003,1.0,0.0001,0.0,0.0001,0.07713278979063035,0.9997441394109006,0.4273148626089096,0.8876038985033196,143.0,0.7149309929931348,0.005211998355179399,0.00013175372986948882,0.08855546611616284,0.03539876873855908,10.188228501560022,0.004458267460566345
1524,1,[50],0.006,1.0,0.0001,0.0,0.001,0.23814041316509246,0.9657954647044736,0.46863127052783965,0.8557510932365865,1177.0,0.7149312963206373,0.022564458692987628,0.007607507530048641,0.07642221120948453,0.043311359750183374,18.17690842800282,0.004347323054283688
1524,1,[100, 100, 100],0.06,1.0,0.0001,0.0,0.0001,0.25855435580015185,0.9626327099812997,0.46894745230674745,0.8520834028822538,43.3,0.7149329140673185,0.03529583088445354,0.015291637536186935,0.08229645105893768,0.04113795298301521,2.491987158875422,0.0037331729289140554
1524,1,[100],0.06,1.0,0.0001,0.0,0.001,0.2385832741856575,0.9782510971554685,0.4967466354370117,0.856061526602432,1120.1,0.7149332173948212,0.025671042435506036,0.008168668283922136,0.08107717138457897,0.033679850877467755,20.072119967756272,0.004718704214849441
1524,1,[50, 50, 50],0.1,1.0,0.0001,0.0,0.0001,0.3873806744813919,0.8954240297620248,0.4434899628162384,0.8502834350928591,34.1,0.7149324085214805,0.02004684304789244,0.015277127435479224,0.03892510604083111,0.0291459115064227,4.060788100849391,0.0039807308521607665
1524,1,[1000],0.2,1.0,0.0001,0.0,0.001,0.17537208423018455,0.9989438464681706,0.7233426332473755,0.8445953935398027,1101.9,0.7149324085214805,0.032563794839794345,0.001018585670662415,0.09843327711772504,0.039604791679718115,12.316249429107872,0.004680065285326495
